category	filename	title	file_line_no	turn_line_no	scene_id	line_type	line_no	new_line_no	speaker_label	scene_speaker_id	anno	line_text
TVShowGuess	Gilmore_Girls_03x13.split_scenes.json	03x13 - Dear Emily And Richard	610	L391	S8	DIALOGUE	D567	D566	RORY	1	D565	I’m Rory.
TVShowGuess	Gilmore_Girls_03x13.split_scenes.json	03x13 - Dear Emily And Richard	611	L391	S8	DIALOGUE	D568	D567	RORY	1	D566	I’m Christopher’s daughter.
TVShowGuess	Gilmore_Girls_03x13.split_scenes.json	03x13 - Dear Emily And Richard	612	L391	S8	DIALOGUE	D569	D568	RORY	1	D567	You called me to come down.
TVShowGuess	Gilmore_Girls_03x13.split_scenes.json	03x13 - Dear Emily And Richard	613	L392	S8	DIALOGUE	D570	D569	MAUREEN	0	D568	Rory, yes, sweetie, thank God you’re here.
TVShowGuess	Gilmore_Girls_03x13.split_scenes.json	03x13 - Dear Emily And Richard	614	L392	S8	DIALOGUE	D571	D570	MAUREEN	0	D569	Sherry’s gonna be so happy to see you.
TVShowGuess	Gilmore_Girls_03x13.split_scenes.json	03x13 - Dear Emily And Richard	615	L392	S8	DIALOGUE	D572	D571	MAUREEN	0	D570	She’s a basketcase.
TVShowGuess	Gilmore_Girls_03x13.split_scenes.json	03x13 - Dear Emily And Richard	616	L392	S8	DIALOGUE	D573	D572	MAUREEN	0	D571	Well, who wouldn’t be, right?
TVShowGuess	Gilmore_Girls_03x13.split_scenes.json	03x13 - Dear Emily And Richard	617	L393	S8	DIALOGUE	D574	D573	RORY	1	D572	Where’s everyone else?
TVShowGuess	Gilmore_Girls_03x13.split_scenes.json	03x13 - Dear Emily And Richard	618	L394	S8	DIALOGUE	D575	D574	MAUREEN	0	D573	Oh, they’re working.
TVShowGuess	Gilmore_Girls_03x13.split_scenes.json	03x13 - Dear Emily And Richard	619	L395	S8	DIALOGUE	D576	D575	RORY	1	D574	What?
TVShowGuess	Gilmore_Girls_03x13.split_scenes.json	03x13 - Dear Emily And Richard	620	L396	S8	DIALOGUE	D577	D576	MAUREEN	0	D575	Well, we had all planned on next week, but Sherry screwed up, so what can you do?
TVShowGuess	Gilmore_Girls_03x13.split_scenes.json	03x13 - Dear Emily And Richard	621	L396	S8	DIALOGUE	D578	D577	MAUREEN	0	D576	Thank God you’re here.
TVShowGuess	Gilmore_Girls_03x13.split_scenes.json	03x13 - Dear Emily And Richard	622	L396	S8	DIALOGUE	D579	D578	MAUREEN	0	D577	She’ll be thrilled.
TVShowGuess	Gilmore_Girls_03x13.split_scenes.json	03x13 - Dear Emily And Richard	623	L396	S8	DIALOGUE	D580	D579	MAUREEN	0	D578	She’s feeling a little abandoned.
TVShowGuess	Gilmore_Girls_03x13.split_scenes.json	03x13 - Dear Emily And Richard	624	L396	S8	DIALOGUE	D581	D580	MAUREEN	0	D579	Now, she’s right in there.
TVShowGuess	Gilmore_Girls_03x13.split_scenes.json	03x13 - Dear Emily And Richard	625	L396	S8	DIALOGUE	D582	D581	MAUREEN	0	D580	Do not mention how fat she is.
TVShowGuess	Gilmore_Girls_03x13.split_scenes.json	03x13 - Dear Emily And Richard	626	L396	S8	DIALOGUE	D583	D582	MAUREEN	0	D581	For some reason, she’s extremely sensitive about that today.
TVShowGuess	Gilmore_Girls_03x13.split_scenes.json	03x13 - Dear Emily And Richard	627	L396	S8	DIALOGUE	D584	D583	MAUREEN	0	D582	Okay, kiss.
TVShowGuess	Gilmore_Girls_03x13.split_scenes.json	03x13 - Dear Emily And Richard	628	L396	S8	DIALOGUE	D585	D584	MAUREEN	0	D583	I’ll call you later to find out how everything’s going.
TVShowGuess	Gilmore_Girls_03x13.split_scenes.json	03x13 - Dear Emily And Richard	629	L397	S8	DIALOGUE	D586	D585	RORY	1	T50	Wait, where are you going?
TVShowGuess	Gilmore_Girls_03x13.split_scenes.json	03x13 - Dear Emily And Richard	630	L398	S8	DIALOGUE	D587	D586	MAUREEN	0	D585	I’ve gotta get back to work.
TVShowGuess	Gilmore_Girls_03x13.split_scenes.json	03x13 - Dear Emily And Richard	631	L398	S8	DIALOGUE	D588	D587	MAUREEN	0	D586	I’m swamped today.
TVShowGuess	Gilmore_Girls_03x13.split_scenes.json	03x13 - Dear Emily And Richard	632	L399	S8	DIALOGUE	D589	D588	RORY	1	D587	You’re leaving me here alone?
TVShowGuess	Gilmore_Girls_03x13.split_scenes.json	03x13 - Dear Emily And Richard	633	L400	S8	DIALOGUE	D590	D589	MAUREEN	0	D588	Believe me, I would love to stay hon  impossible.
TVShowGuess	Gilmore_Girls_03x13.split_scenes.json	03x13 - Dear Emily And Richard	634	L400	S8	DIALOGUE	D591	D590	MAUREEN	0	D589	What can I say?
TVShowGuess	Gilmore_Girls_03x13.split_scenes.json	03x13 - Dear Emily And Richard	635	L400	S8	DIALOGUE	D592	D591	MAUREEN	0	D590	Sherry screwed up.
TVShowGuess	Gilmore_Girls_03x13.split_scenes.json	03x13 - Dear Emily And Richard	636	L400	S8	DIALOGUE	D593	D592	MAUREEN	0	D591	Anyhow, you’ll be fine.
TVShowGuess	Gilmore_Girls_03x13.split_scenes.json	03x13 - Dear Emily And Richard	637	L400	S8	DIALOGUE	D594	D593	MAUREEN	0	D592	If you need anything, call.
TVShowGuess	Gilmore_Girls_03x13.split_scenes.json	03x13 - Dear Emily And Richard	638	L401	S8	DIALOGUE	D595	D594	RORY	1	D593	I don’t have your number.
TVShowGuess	Gilmore_Girls_03x13.split_scenes.json	03x13 - Dear Emily And Richard	639	L402	S8	DIALOGUE	D596	D595	MAUREEN	0	D594	Sherry’s got it.
TVShowGuess	Gilmore_Girls_03x13.split_scenes.json	03x13 - Dear Emily And Richard	640		S8	ACTION	A43	A43				[walks away]
TVShowGuess	Gilmore_Girls_03x13.split_scenes.json	03x13 - Dear Emily And Richard	641		S8	ACTION	A44	A44				[Rory walks into Sherry’s room]
TVShowGuess	Gilmore_Girls_03x13.split_scenes.json	03x13 - Dear Emily And Richard	642	L403	S8	DIALOGUE	D597	D596	RORY	1	T51	Sherry?
TVShowGuess	Gilmore_Girls_03x13.split_scenes.json	03x13 - Dear Emily And Richard	643	L403	S8	DIALOGUE	D598	D597	RORY	1	D596	It’s Rory.
TVShowGuess	Gilmore_Girls_03x13.split_scenes.json	03x13 - Dear Emily And Richard	644	L404	S8	DIALOGUE	D599	D598	SHERRY	2	D597	Rory?
TVShowGuess	Gilmore_Girls_03x13.split_scenes.json	03x13 - Dear Emily And Richard	645	L404	S8	DIALOGUE	D600	D599	SHERRY	2	D598	Oh my God, I’m so glad you’re here.
TVShowGuess	Gilmore_Girls_03x13.split_scenes.json	03x13 - Dear Emily And Richard	646	L405	S8	DIALOGUE	D601	D600	RORY	1	D599	How are you?
TVShowGuess	Gilmore_Girls_03x13.split_scenes.json	03x13 - Dear Emily And Richard	647	L406	S8	DIALOGUE	D602	D601	SHERRY	2	D600	This wasn’t supposed to happen now.
TVShowGuess	Gilmore_Girls_03x13.split_scenes.json	03x13 - Dear Emily And Richard	648	L407	S8	DIALOGUE	D603	D602	RORY	1	D601	I know.
TVShowGuess	Gilmore_Girls_03x13.split_scenes.json	03x13 - Dear Emily And Richard	649	L408	S8	DIALOGUE	D604	D603	SHERRY	2	D602	Christopher’s out of town.
TVShowGuess	Gilmore_Girls_03x13.split_scenes.json	03x13 - Dear Emily And Richard	650	L408	S8	DIALOGUE	D605	D604	SHERRY	2	D603	I think Maureen called him and left a message but it doesn’t matter because he’s not here.
TVShowGuess	Gilmore_Girls_03x13.split_scenes.json	03x13 - Dear Emily And Richard	651	L408	S8	DIALOGUE	D606	D605	SHERRY	2	T52	Where’s Maureen?
TVShowGuess	Gilmore_Girls_03x13.split_scenes.json	03x13 - Dear Emily And Richard	652	L409	S8	DIALOGUE	D607	D606	RORY	1	D605	Oh, well, she had to go back to work, but she said she’d call later.
TVShowGuess	Gilmore_Girls_03x13.split_scenes.json	03x13 - Dear Emily And Richard	653	L410	S8	DIALOGUE	D608	D607	SHERRY	2	D606	She’s at work?
TVShowGuess	Gilmore_Girls_03x13.split_scenes.json	03x13 - Dear Emily And Richard	654	L411	S8	DIALOGUE	D609	D608	RORY	1	D607	Yes.
TVShowGuess	Gilmore_Girls_03x13.split_scenes.json	03x13 - Dear Emily And Richard	655	L412	S8	DIALOGUE	D610	D609	SHERRY	2	D608	I’m lying in a bed.
TVShowGuess	Gilmore_Girls_03x13.split_scenes.json	03x13 - Dear Emily And Richard	656	L412	S8	DIALOGUE	D611	D610	SHERRY	2	D609	God knows what’s gonna happen.
TVShowGuess	Gilmore_Girls_03x13.split_scenes.json	03x13 - Dear Emily And Richard	657	L413	S8	DIALOGUE	D612	D611	RORY	1	D610	Well, you’re going to have a baby.
TVShowGuess	Gilmore_Girls_03x13.split_scenes.json	03x13 - Dear Emily And Richard	658	L414	S8	DIALOGUE	D613	D612	SHERRY	2	D611	And she goes back to work.
TVShowGuess	Gilmore_Girls_03x13.split_scenes.json	03x13 - Dear Emily And Richard	659	L414	S8	DIALOGUE	D614	D613	SHERRY	2	D612	I would love to go back to work, but I can’t because I have to stay here.
TVShowGuess	Gilmore_Girls_03x13.split_scenes.json	03x13 - Dear Emily And Richard	660	L415	S8	DIALOGUE	D615	D614	RORY	1	D613	Well, yeah, because you’re going to have a baby.
TVShowGuess	Gilmore_Girls_03x13.split_scenes.json	03x13 - Dear Emily And Richard	661	L416	S8	DIALOGUE	D616	D615	SHERRY	2	D614	She’s not here.
TVShowGuess	Gilmore_Girls_03x13.split_scenes.json	03x13 - Dear Emily And Richard	662	L416	S8	DIALOGUE	D617	D616	SHERRY	2	D615	None of my friends are here.
TVShowGuess	Gilmore_Girls_03x13.split_scenes.json	03x13 - Dear Emily And Richard	663	L416	S8	DIALOGUE	D618	D617	SHERRY	2	D616	Christopher isn’t here.
TVShowGuess	Gilmore_Girls_03x13.split_scenes.json	03x13 - Dear Emily And Richard	664	L416	S8	DIALOGUE	D619	D618	SHERRY	2	D617	No one is here.
TVShowGuess	Gilmore_Girls_03x13.split_scenes.json	03x13 - Dear Emily And Richard	665	L416	S8	DIALOGUE	D620	D619	SHERRY	2	D618	No one but you.
TVShowGuess	Gilmore_Girls_03x13.split_scenes.json	03x13 - Dear Emily And Richard	666	L416	S8	DIALOGUE	D621	D620	SHERRY	2	D619	Thank God you’re here, Rory.
TVShowGuess	Gilmore_Girls_03x13.split_scenes.json	03x13 - Dear Emily And Richard	667	L416	S8	DIALOGUE	D622	D621	SHERRY	2	D620	I don’t think that I could do this by myself because this wasn’t supposed to happen until next week.
TVShowGuess	Gilmore_Girls_03x13.split_scenes.json	03x13 - Dear Emily And Richard	668	L416	S8	DIALOGUE	D623	D622	SHERRY	2	D621	I wrote it down.
TVShowGuess	Gilmore_Girls_03x13.split_scenes.json	03x13 - Dear Emily And Richard	669	L416	S8	DIALOGUE	D624	D623	SHERRY	2	D622	I wrote it down.
TVShowGuess	Gilmore_Girls_03x13.split_scenes.json	03x13 - Dear Emily And Richard	670	L416	S8	DIALOGUE	D625	D624	SHERRY	2	D623	I wrote it down!
TVShowGuess	Gilmore_Girls_03x13.split_scenes.json	03x13 - Dear Emily And Richard	671	L417	S8	DIALOGUE	D626	D625	RORY	1	D624	Boy, do you look thin.
